case:concept:name,concept:name,time:timestamp,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases,label,magnitude
46e8ca9a-45ce-4e53-bbf3-aa15115bd4bb,send invoice,2024-03-11 10:56:29,656,3,0,10,0.02,0.12,3,270,regular,0.0
475ef264-c7ec-437e-aeba-ebcc9fcffce0,check availability,2024-03-11 10:56:43,656,3,0,10,0.0,0.0,1,279,regular,0.0
475ef264-c7ec-437e-aeba-ebcc9fcffce0,confirm order,2024-03-11 10:56:47,656,3,0,10,0.07,0.07,2,282,regular,0.0
475ef264-c7ec-437e-aeba-ebcc9fcffce0,send invoice,2024-03-11 10:56:54,656,3,0,10,0.12,0.18,3,284,regular,0.0
476d28ad-cf8a-4775-93a6-916d676531ba,check availability,2024-03-11 10:55:10,655,3,0,10,0.0,0.0,1,231,regular,0.0
476d28ad-cf8a-4775-93a6-916d676531ba,confirm order,2024-03-11 10:55:15,655,3,0,10,0.08,0.08,2,231,regular,0.0
476d28ad-cf8a-4775-93a6-916d676531ba,send invoice,2024-03-11 10:55:16,655,3,0,10,0.02,0.1,3,232,regular,0.0
47c309ef-a3f1-4228-ba3b-813abe39635b,check availability,2023-12-07 18:11:21,1091,12,3,18,0.0,0.0,1,31,regular,0.0
47c309ef-a3f1-4228-ba3b-813abe39635b,confirm order,2023-12-07 18:11:26,1091,12,3,18,0.08,0.08,2,35,regular,0.0
47c309ef-a3f1-4228-ba3b-813abe39635b,send invoice,2023-12-07 18:11:31,1091,12,3,18,0.08,0.17,3,41,regular,0.0
47efe8fe-7d3d-4477-9202-540b36ac19b6,check availability,2023-12-07 18:13:03,1093,12,3,18,0.0,0.0,1,127,deviant,1310.07
47efe8fe-7d3d-4477-9202-540b36ac19b6,confirm order,2023-12-07 18:13:05,1093,12,3,18,0.03,0.03,2,135,deviant,1310.07
482a3a45-6e02-4c57-80d9-8e5703cde550,check availability,2024-03-11 10:48:41,648,3,0,10,0.0,0.0,1,32,deviant,125.1
482a3a45-6e02-4c57-80d9-8e5703cde550,confirm order,2024-03-11 10:48:45,648,3,0,10,0.07,0.07,2,31,deviant,125.1
482a3a45-6e02-4c57-80d9-8e5703cde550,send invoice,2024-03-11 10:48:49,648,3,0,10,0.07,0.13,3,33,deviant,125.1
48717547-3eb9-4d3e-ac74-4e6cfb18c3af,check availability,2024-03-11 10:48:23,648,3,0,10,0.0,0.0,1,18,deviant,125.32
48717547-3eb9-4d3e-ac74-4e6cfb18c3af,confirm order,2024-03-11 10:48:25,648,3,0,10,0.03,0.03,2,19,deviant,125.32
48717547-3eb9-4d3e-ac74-4e6cfb18c3af,send invoice,2024-03-11 10:48:30,648,3,0,10,0.08,0.12,3,22,deviant,125.32
488d0c55-7aa9-4fb8-88f3-ac8c755721b7,check availability,2023-12-08 02:52:15,172,12,4,2,0.0,0.0,1,348,deviant,1701.11
488d0c55-7aa9-4fb8-88f3-ac8c755721b7,confirm order,2023-12-08 02:52:16,172,12,4,2,0.02,0.02,2,350,deviant,1701.11
489ee490-7e89-4de5-837a-0a0b3b247ad6,check availability,2023-12-08 02:24:06,144,12,4,2,0.0,0.0,1,138,regular,0.0
489ee490-7e89-4de5-837a-0a0b3b247ad6,confirm order,2023-12-08 02:24:09,144,12,4,2,0.05,0.05,2,141,regular,0.0
489ee490-7e89-4de5-837a-0a0b3b247ad6,send invoice,2023-12-08 02:24:11,144,12,4,2,0.03,0.08,3,142,regular,0.0
48f3cb2a-b314-4230-aabb-f3c4c9acad3a,check availability,2024-03-11 10:52:18,652,3,0,10,0.0,0.0,1,136,deviant,1455.33
48f3cb2a-b314-4230-aabb-f3c4c9acad3a,confirm order,2024-03-11 10:52:22,652,3,0,10,0.07,0.07,2,138,deviant,1455.33
48f3cb2a-b314-4230-aabb-f3c4c9acad3a,send invoice,2024-03-11 10:52:31,652,3,0,10,0.15,0.22,3,143,deviant,1455.33
49293b98-bdff-4ae7-b7ff-526dbb78dcf1,check availability,2023-12-07 18:13:00,1093,12,3,18,0.0,0.0,1,123,deviant,1310.2
49293b98-bdff-4ae7-b7ff-526dbb78dcf1,confirm order,2023-12-07 18:13:04,1093,12,3,18,0.07,0.07,2,131,deviant,1310.2
49293b98-bdff-4ae7-b7ff-526dbb78dcf1,send invoice,2023-12-07 18:13:09,1093,12,3,18,0.08,0.15,3,133,deviant,1310.2
49364267-f5cd-4c10-838c-cac392ca23cc,check availability,2024-03-11 10:53:52,653,3,0,10,0.0,0.0,1,192,regular,0.0
49364267-f5cd-4c10-838c-cac392ca23cc,confirm order,2024-03-11 10:53:56,653,3,0,10,0.07,0.07,2,193,regular,0.0
49408953-ba19-446c-b9f1-5da31ea96ac7,check availability,2024-03-11 10:52:41,652,3,0,10,0.0,0.0,1,152,regular,0.0
49408953-ba19-446c-b9f1-5da31ea96ac7,reject order,2024-03-11 10:52:44,652,3,0,10,0.05,0.05,2,153,regular,0.0
49b132cf-d204-4ed7-a052-f8bbabafcfa9,check availability,2024-03-11 10:54:49,654,3,0,10,0.0,0.0,1,219,regular,0.0
49b132cf-d204-4ed7-a052-f8bbabafcfa9,reject order,2024-03-11 10:54:53,654,3,0,10,0.07,0.07,2,219,regular,0.0
4a10cbc0-542d-4d2d-8a7f-706b553a8b4f,check availability,2023-12-07 18:11:04,1091,12,3,18,0.0,0.0,1,18,regular,0.0
4a10cbc0-542d-4d2d-8a7f-706b553a8b4f,confirm order,2023-12-07 18:11:09,1091,12,3,18,0.08,0.08,2,21,regular,0.0
4a10cbc0-542d-4d2d-8a7f-706b553a8b4f,send invoice,2023-12-07 18:11:12,1091,12,3,18,0.05,0.13,3,23,regular,0.0
4a2f3c3f-82ba-4c87-b06e-7fac909641aa,check availability,2023-12-07 18:11:40,1091,12,3,18,0.0,0.0,1,47,regular,0.0
4a2f3c3f-82ba-4c87-b06e-7fac909641aa,confirm order,2023-12-07 18:11:42,1091,12,3,18,0.03,0.03,2,49,regular,0.0
4a2f3c3f-82ba-4c87-b06e-7fac909641aa,send invoice,2023-12-07 18:11:45,1091,12,3,18,0.05,0.08,3,51,regular,0.0
4a4f4cfa-3a6b-48e5-a0de-73c758456820,check availability,2023-12-07 18:12:39,1092,12,3,18,0.0,0.0,1,103,regular,0.0
4a4f4cfa-3a6b-48e5-a0de-73c758456820,reject order,2023-12-07 18:12:45,1092,12,3,18,0.1,0.1,2,105,regular,0.0
4b1eb6a9-c378-4f98-9e56-06b9eed36e2e,check availability,2023-12-07 18:11:46,1091,12,3,18,0.0,0.0,1,55,regular,0.0
4b1eb6a9-c378-4f98-9e56-06b9eed36e2e,confirm order,2023-12-07 18:11:50,1091,12,3,18,0.07,0.07,2,58,regular,0.0
4b1eb6a9-c378-4f98-9e56-06b9eed36e2e,send invoice,2023-12-07 18:11:53,1091,12,3,18,0.05,0.12,3,61,regular,0.0
4b2a5745-0380-4ff0-a49b-561c88941d2a,check availability,2023-12-08 02:26:06,146,12,4,2,0.0,0.0,1,251,deviant,1570.15
4b2a5745-0380-4ff0-a49b-561c88941d2a,confirm order,2023-12-08 02:26:10,146,12,4,2,0.07,0.07,2,255,deviant,1570.15
4b5cdbc7-8ecd-4c19-96d4-ffd2ee0eb1d3,check availability,2023-12-07 18:11:09,1091,12,3,18,0.0,0.0,1,21,regular,0.0
4b5cdbc7-8ecd-4c19-96d4-ffd2ee0eb1d3,confirm order,2023-12-07 18:11:14,1091,12,3,18,0.08,0.08,2,24,regular,0.0
4b5cdbc7-8ecd-4c19-96d4-ffd2ee0eb1d3,send invoice,2023-12-07 18:11:25,1091,12,3,18,0.18,0.27,3,36,regular,0.0
4b87ccf7-9a60-48d5-8ea5-d171dca658c8,check availability,2023-12-08 02:51:44,171,12,4,2,0.0,0.0,1,313,regular,0.0
4b87ccf7-9a60-48d5-8ea5-d171dca658c8,reject order,2023-12-08 02:51:46,171,12,4,2,0.03,0.03,2,314,regular,0.0
4b8bce09-c2e4-4d14-9a1c-8fed5adb9984,check availability,2023-12-08 02:26:14,146,12,4,2,0.0,0.0,1,257,deviant,1570.25
4b8bce09-c2e4-4d14-9a1c-8fed5adb9984,confirm order,2023-12-08 02:26:20,146,12,4,2,0.1,0.1,2,267,deviant,1570.25
4b8bce09-c2e4-4d14-9a1c-8fed5adb9984,send invoice,2023-12-08 02:26:31,146,12,4,2,0.18,0.28,3,281,deviant,1570.25
4b8db887-dc9a-4013-93a1-aa9765161d64,check availability,2024-03-11 10:57:20,657,3,0,10,0.0,0.0,1,297,deviant,125.17
4b8db887-dc9a-4013-93a1-aa9765161d64,confirm order,2024-03-11 10:57:23,657,3,0,10,0.05,0.05,2,299,deviant,125.17
4b8db887-dc9a-4013-93a1-aa9765161d64,send invoice,2024-03-11 10:57:31,657,3,0,10,0.13,0.18,3,303,deviant,125.17
4ba6068f-b6fb-4f98-9bd5-581403e9b8b5,check availability,2023-12-08 02:52:13,172,12,4,2,0.0,0.0,1,343,regular,0.0
4ba6068f-b6fb-4f98-9bd5-581403e9b8b5,reject order,2023-12-08 02:52:15,172,12,4,2,0.03,0.03,2,348,regular,0.0
4bade721-8d7c-4ccb-a099-3a296e8282fb,check availability,2023-12-08 02:52:01,172,12,4,2,0.0,0.0,1,328,deviant,1455.3
4bade721-8d7c-4ccb-a099-3a296e8282fb,confirm order,2023-12-08 02:52:07,172,12,4,2,0.1,0.1,2,335,deviant,1455.3
4bade721-8d7c-4ccb-a099-3a296e8282fb,send invoice,2023-12-08 02:52:15,172,12,4,2,0.13,0.23,3,348,deviant,1455.3
4bd358bd-a6ef-4f59-a48b-8df94df94af9,check availability,2024-03-11 10:53:04,653,3,0,10,0.0,0.0,1,164,deviant,1701.13
4bd358bd-a6ef-4f59-a48b-8df94df94af9,confirm order,2024-03-11 10:53:07,653,3,0,10,0.05,0.05,2,164,deviant,1701.13
4bd358bd-a6ef-4f59-a48b-8df94df94af9,send invoice,2024-03-11 10:53:11,653,3,0,10,0.07,0.12,3,168,deviant,1701.13
4bde4f3d-37c4-4155-94f9-8acec474942c,ship goods,2023-12-08 04:16:20,256,12,4,4,0.0,0.0,1,350,regular,0.0
4bde4f3d-37c4-4155-94f9-8acec474942c,archive order,2023-12-08 04:16:21,256,12,4,4,0.02,0.02,2,347,regular,0.0
4caa1023-8fc4-45af-9368-d31e1b43c51b,check availability,2024-03-11 10:49:27,649,3,0,10,0.0,0.0,1,50,deviant,713.07
4caa1023-8fc4-45af-9368-d31e1b43c51b,confirm order,2024-03-11 10:49:32,649,3,0,10,0.08,0.08,2,54,deviant,713.07
4d4befa0-670c-411b-a301-3c1becffbae6,check availability,2024-03-11 10:55:02,655,3,0,10,0.0,0.0,1,226,regular,0.0
4d4befa0-670c-411b-a301-3c1becffbae6,reject order,2024-03-11 10:55:08,655,3,0,10,0.1,0.1,2,229,regular,0.0
4e027da1-a208-497e-891d-dfcf17f334e4,check availability,2023-12-08 02:24:14,144,12,4,2,0.0,0.0,1,146,regular,0.0
4e027da1-a208-497e-891d-dfcf17f334e4,confirm order,2023-12-08 02:24:16,144,12,4,2,0.03,0.03,2,145,regular,0.0
4e1af791-e828-488e-9da8-b5e3c4747883,check availability,2024-03-11 10:54:16,654,3,0,10,0.0,0.0,1,203,regular,0.0
4e1af791-e828-488e-9da8-b5e3c4747883,confirm order,2024-03-11 10:54:18,654,3,0,10,0.03,0.03,2,203,regular,0.0
4e1af791-e828-488e-9da8-b5e3c4747883,send invoice,2024-03-11 10:54:27,654,3,0,10,0.15,0.18,3,207,regular,0.0
4e4a80c9-15c0-4fc3-9c4a-b14b745a46a4,check availability,2024-03-11 10:48:08,648,3,0,10,0.0,0.0,1,9,deviant,125.19
4e4a80c9-15c0-4fc3-9c4a-b14b745a46a4,confirm order,2024-03-11 10:48:13,648,3,0,10,0.08,0.08,2,12,deviant,125.19
4e4a80c9-15c0-4fc3-9c4a-b14b745a46a4,send invoice,2024-03-11 10:48:15,648,3,0,10,0.03,0.12,3,14,deviant,125.19
4e8f7664-228f-4595-8ee0-af428095bef0,check availability,2024-03-11 10:51:42,651,3,0,10,0.0,0.0,1,117,deviant,1455.3
4e8f7664-228f-4595-8ee0-af428095bef0,confirm order,2024-03-11 10:51:48,651,3,0,10,0.1,0.1,2,120,deviant,1455.3
4e8f7664-228f-4595-8ee0-af428095bef0,send invoice,2024-03-11 10:51:57,651,3,0,10,0.15,0.25,3,126,deviant,1455.3
4eade2e1-ef14-4fd2-b4f6-e88519358744,check availability,2024-03-11 10:52:33,652,3,0,10,0.0,0.0,1,146,deviant,1701.18
4eade2e1-ef14-4fd2-b4f6-e88519358744,confirm order,2024-03-11 10:52:34,652,3,0,10,0.02,0.02,2,146,deviant,1701.18
4eade2e1-ef14-4fd2-b4f6-e88519358744,send invoice,2024-03-11 10:52:37,652,3,0,10,0.05,0.07,3,147,deviant,1701.18
4ed69633-ad7f-44fc-a20a-ee21a45cf920,check availability,2024-03-11 10:58:03,658,3,0,10,0.0,0.0,1,324,deviant,1310.25
4ed69633-ad7f-44fc-a20a-ee21a45cf920,confirm order,2024-03-11 10:58:07,658,3,0,10,0.07,0.07,2,327,deviant,1310.25
4ed69633-ad7f-44fc-a20a-ee21a45cf920,send invoice,2024-03-11 10:58:12,658,3,0,10,0.08,0.15,3,331,deviant,1310.25
4fbf93db-6137-4422-bcda-879211865b90,check availability,2023-12-08 02:25:13,145,12,4,2,0.0,0.0,1,199,regular,0.0
4fbf93db-6137-4422-bcda-879211865b90,confirm order,2023-12-08 02:25:18,145,12,4,2,0.08,0.08,2,200,regular,0.0
4fbf93db-6137-4422-bcda-879211865b90,send invoice,2023-12-08 02:25:20,145,12,4,2,0.03,0.12,3,201,regular,0.0
500ee69a-67d5-4eb5-9a36-4bad0c9a9ebf,check availability,2023-12-08 02:52:16,172,12,4,2,0.0,0.0,1,350,regular,0.0
500ee69a-67d5-4eb5-9a36-4bad0c9a9ebf,reject order,2023-12-08 02:52:19,172,12,4,2,0.05,0.05,2,348,regular,0.0
501496e7-0f0b-44ea-a8d8-d0a21c895507,check availability,2023-12-08 02:52:15,172,12,4,2,0.0,0.0,1,348,regular,0.0
501496e7-0f0b-44ea-a8d8-d0a21c895507,reject order,2023-12-08 02:52:16,172,12,4,2,0.02,0.02,2,350,regular,0.0
50b15c73-1e28-48ae-af24-b48db94669d2,check availability,2024-03-11 10:48:03,648,3,0,10,0.0,0.0,1,9,regular,0.0
50b15c73-1e28-48ae-af24-b48db94669d2,reject order,2024-03-11 10:48:04,648,3,0,10,0.02,0.02,2,7,regular,0.0
50fa76e4-1cbd-408a-a24a-5273ffd5c988,check availability,2024-03-11 10:55:19,655,3,0,10,0.0,0.0,1,234,regular,0.0
50fa76e4-1cbd-408a-a24a-5273ffd5c988,confirm order,2024-03-11 10:55:21,655,3,0,10,0.03,0.03,2,235,regular,0.0
50fa76e4-1cbd-408a-a24a-5273ffd5c988,send invoice,2024-03-11 10:55:30,655,3,0,10,0.15,0.18,3,241,regular,0.0
51094917-31ae-4ee0-8059-bea02634a0bd,check availability,2023-12-08 02:51:28,171,12,4,2,0.0,0.0,1,299,deviant,713.3
51094917-31ae-4ee0-8059-bea02634a0bd,confirm order,2023-12-08 02:51:33,171,12,4,2,0.08,0.08,2,305,deviant,713.3
51094917-31ae-4ee0-8059-bea02634a0bd,send invoice,2023-12-08 02:51:37,171,12,4,2,0.07,0.15,3,309,deviant,713.3
512e5741-6f00-4728-bb72-5155923566b9,check availability,2024-03-11 10:57:18,657,3,0,10,0.0,0.0,1,295,deviant,125.07
512e5741-6f00-4728-bb72-5155923566b9,confirm order,2024-03-11 10:57:23,657,3,0,10,0.08,0.08,2,299,deviant,125.07
5194f890-f671-40d5-b159-c84b5193823d,check availability,2024-03-11 10:58:46,658,3,0,10,0.0,0.0,1,348,deviant,1310.32
5194f890-f671-40d5-b159-c84b5193823d,confirm order,2024-03-11 10:58:51,658,3,0,10,0.08,0.08,2,353,deviant,1310.32
5194f890-f671-40d5-b159-c84b5193823d,send invoice,2024-03-11 10:58:56,658,3,0,10,0.08,0.17,3,357,deviant,1310.32
5199cb28-7f56-44d9-b7cb-7fbebe5fb011,check availability,2023-12-08 02:52:12,172,12,4,2,0.0,0.0,1,342,deviant,1701.29
5199cb28-7f56-44d9-b7cb-7fbebe5fb011,confirm order,2023-12-08 02:52:14,172,12,4,2,0.03,0.03,2,345,deviant,1701.29
5199cb28-7f56-44d9-b7cb-7fbebe5fb011,send invoice,2023-12-08 02:52:18,172,12,4,2,0.07,0.1,3,349,deviant,1701.29
51dd6f89-70e4-474a-9fcd-014aad4a5f7b,check availability,2023-12-08 02:26:10,146,12,4,2,0.0,0.0,1,255,deviant,1570.14
51dd6f89-70e4-474a-9fcd-014aad4a5f7b,confirm order,2023-12-08 02:26:15,146,12,4,2,0.08,0.08,2,257,deviant,1570.14
51dd6f89-70e4-474a-9fcd-014aad4a5f7b,send invoice,2023-12-08 02:26:17,146,12,4,2,0.03,0.12,3,260,deviant,1570.14
51fce088-d281-4538-8efe-f831f9f675b0,reject order,2023-12-07 18:10:50,1090,12,3,18,0.0,0.0,1,5,regular,0.0
5204b341-829b-401c-be2e-66deee371d42,check availability,2023-12-08 02:51:47,171,12,4,2,0.0,0.0,1,314,regular,0.0
5204b341-829b-401c-be2e-66deee371d42,reject order,2023-12-08 02:51:51,171,12,4,2,0.07,0.07,2,317,regular,0.0
5273638c-4ca4-4a13-a9e0-6aab05b7cda9,check availability,2023-12-07 18:12:00,1092,12,3,18,0.0,0.0,1,65,regular,0.0
5273638c-4ca4-4a13-a9e0-6aab05b7cda9,confirm order,2023-12-07 18:12:03,1092,12,3,18,0.05,0.05,2,69,regular,0.0
5273638c-4ca4-4a13-a9e0-6aab05b7cda9,send invoice,2023-12-07 18:12:12,1092,12,3,18,0.15,0.2,3,78,regular,0.0
527a0f7d-7657-477b-adf2-d36834a8597c,check availability,2023-12-08 02:26:05,146,12,4,2,0.0,0.0,1,250,deviant,15.1
527a0f7d-7657-477b-adf2-d36834a8597c,confirm order,2023-12-08 02:26:12,146,12,4,2,0.12,0.12,2,256,deviant,15.1
527a0f7d-7657-477b-adf2-d36834a8597c,send invoice,2023-12-08 02:26:16,146,12,4,2,0.07,0.18,3,259,deviant,15.1
5286c340-1c87-4115-bcfc-a1e47ebb3763,check availability,2024-03-11 10:54:44,654,3,0,10,0.0,0.0,1,215,regular,0.0
5286c340-1c87-4115-bcfc-a1e47ebb3763,confirm order,2024-03-11 10:54:47,654,3,0,10,0.05,0.05,2,218,regular,0.0
5286c340-1c87-4115-bcfc-a1e47ebb3763,send invoice,2024-03-11 10:54:49,654,3,0,10,0.03,0.08,3,219,regular,0.0
52a14df8-9663-4d03-954d-b08b75468b22,check availability,2024-03-11 10:49:40,649,3,0,10,0.0,0.0,1,59,regular,0.0
52a14df8-9663-4d03-954d-b08b75468b22,reject order,2024-03-11 10:49:42,649,3,0,10,0.03,0.03,2,57,regular,0.0
52eab191-ec03-44c8-9904-f830d55b1eab,check availability,2023-12-08 02:25:12,145,12,4,2,0.0,0.0,1,197,regular,0.0
52eab191-ec03-44c8-9904-f830d55b1eab,confirm order,2023-12-08 02:25:16,145,12,4,2,0.07,0.07,2,198,regular,0.0
52eab191-ec03-44c8-9904-f830d55b1eab,send invoice,2023-12-08 02:25:25,145,12,4,2,0.15,0.22,3,211,regular,0.0
53007d78-fc08-4496-9df9-6e1a2513a9d0,check availability,2023-12-07 18:12:58,1092,12,3,18,0.0,0.0,1,117,regular,0.0
53007d78-fc08-4496-9df9-6e1a2513a9d0,reject order,2023-12-07 18:13:03,1093,12,3,18,0.08,0.08,2,127,regular,0.0
5380db88-934f-4573-bf3c-0d88cdd0bea7,check availability,2024-03-11 10:50:58,650,3,0,10,0.0,0.0,1,95,deviant,1148.27
5380db88-934f-4573-bf3c-0d88cdd0bea7,confirm order,2024-03-11 10:51:00,651,3,0,10,0.03,0.03,2,95,deviant,1148.27
5380db88-934f-4573-bf3c-0d88cdd0bea7,send invoice,2024-03-11 10:51:05,651,3,0,10,0.08,0.12,3,97,deviant,1148.27
54231891-c90d-4a5f-a9b2-3eb3eb073399,check availability,2023-12-08 02:24:52,144,12,4,2,0.0,0.0,1,179,regular,0.0
54231891-c90d-4a5f-a9b2-3eb3eb073399,confirm order,2023-12-08 02:24:57,144,12,4,2,0.08,0.08,2,182,regular,0.0
5442b07b-2637-4388-8225-a46dd2065fad,check availability,2023-12-08 02:25:36,145,12,4,2,0.0,0.0,1,220,deviant,15.25
5442b07b-2637-4388-8225-a46dd2065fad,confirm order,2023-12-08 02:25:38,145,12,4,2,0.03,0.03,2,221,deviant,15.25
5442b07b-2637-4388-8225-a46dd2065fad,send invoice,2023-12-08 02:25:47,145,12,4,2,0.15,0.18,3,231,deviant,15.25
54591fff-fba6-4a6b-a10f-cb76c6fe6900,check availability,2023-12-08 02:26:09,146,12,4,2,0.0,0.0,1,254,regular,0.0
54591fff-fba6-4a6b-a10f-cb76c6fe6900,reject order,2023-12-08 02:26:13,146,12,4,2,0.07,0.07,2,257,regular,0.0
54666a97-e007-4f6b-bded-c9b1c238cef3,check availability,2024-03-11 10:47:59,647,3,0,10,0.0,0.0,1,5,deviant,125.12
54666a97-e007-4f6b-bded-c9b1c238cef3,confirm order,2024-03-11 10:48:04,648,3,0,10,0.08,0.08,2,7,deviant,125.12
54c8cfc0-4c5e-4559-b0d7-317b0c438b9c,check availability,2023-12-08 02:24:23,144,12,4,2,0.0,0.0,1,154,regular,0.0
54c8cfc0-4c5e-4559-b0d7-317b0c438b9c,confirm order,2023-12-08 02:24:26,144,12,4,2,0.05,0.05,2,156,regular,0.0
54c8cfc0-4c5e-4559-b0d7-317b0c438b9c,send invoice,2023-12-08 02:24:37,144,12,4,2,0.18,0.23,3,161,regular,0.0
54e11f9d-1c00-42d5-b50c-f57de52f2a30,check availability,2023-12-08 02:24:46,144,12,4,2,0.0,0.0,1,173,regular,0.0
54e11f9d-1c00-42d5-b50c-f57de52f2a30,reject order,2023-12-08 02:24:49,144,12,4,2,0.05,0.05,2,176,regular,0.0
54e3458c-ca2d-4796-8fa4-9c08b73eb68d,check availability,2023-12-08 02:25:50,145,12,4,2,0.0,0.0,1,236,deviant,15.17
54e3458c-ca2d-4796-8fa4-9c08b73eb68d,confirm order,2023-12-08 02:25:56,145,12,4,2,0.1,0.1,2,244,deviant,15.17
54e3458c-ca2d-4796-8fa4-9c08b73eb68d,send invoice,2023-12-08 02:26:04,146,12,4,2,0.13,0.23,3,248,deviant,15.17
5506295c-96d0-4dab-be7a-3a4d8e12543e,check availability,2023-12-07 18:12:35,1092,12,3,18,0.0,0.0,1,101,regular,0.0
5506295c-96d0-4dab-be7a-3a4d8e12543e,confirm order,2023-12-07 18:12:36,1092,12,3,18,0.02,0.02,2,101,regular,0.0
5506295c-96d0-4dab-be7a-3a4d8e12543e,send invoice,2023-12-07 18:12:42,1092,12,3,18,0.1,0.12,3,106,regular,0.0
552aa7c6-462c-4929-b017-020b87523b7e,check availability,2023-12-08 02:25:49,145,12,4,2,0.0,0.0,1,234,deviant,15.09
552aa7c6-462c-4929-b017-020b87523b7e,confirm order,2023-12-08 02:25:51,145,12,4,2,0.03,0.03,2,236,deviant,15.09
55632ee8-0e8f-463d-bc5d-8def5a9d3455,check availability,2023-12-07 18:12:25,1092,12,3,18,0.0,0.0,1,90,regular,0.0
55632ee8-0e8f-463d-bc5d-8def5a9d3455,confirm order,2023-12-07 18:12:27,1092,12,3,18,0.03,0.03,2,92,regular,0.0
55632ee8-0e8f-463d-bc5d-8def5a9d3455,send invoice,2023-12-07 18:12:35,1092,12,3,18,0.13,0.17,3,101,regular,0.0
55e356e4-a1fa-435e-b87c-f3ddf150b5a4,check availability,2024-03-11 10:58:59,658,3,0,10,0.0,0.0,1,361,regular,0.0
55e356e4-a1fa-435e-b87c-f3ddf150b5a4,reject order,2024-03-11 10:59:04,659,3,0,10,0.08,0.08,2,360,regular,0.0
560c2534-f82a-4bc1-ba8f-bb959808a027,check availability,2024-03-11 10:58:53,658,3,0,10,0.0,0.0,1,354,deviant,1310.05
560c2534-f82a-4bc1-ba8f-bb959808a027,confirm order,2024-03-11 10:58:57,658,3,0,10,0.07,0.07,2,357,deviant,1310.05
5660428d-e1ac-4abe-81c9-742a9cb33835,check availability,2023-12-08 02:25:40,145,12,4,2,0.0,0.0,1,224,deviant,15.06
5660428d-e1ac-4abe-81c9-742a9cb33835,confirm order,2023-12-08 02:25:44,145,12,4,2,0.07,0.07,2,229,deviant,15.06
566aa58d-8300-433f-82b9-b90b77f8fcf7,check availability,2024-03-11 10:55:06,655,3,0,10,0.0,0.0,1,228,regular,0.0
566aa58d-8300-433f-82b9-b90b77f8fcf7,confirm order,2024-03-11 10:55:10,655,3,0,10,0.07,0.07,2,231,regular,0.0
569ca148-6ce4-4609-9f7c-26cd8ed89717,check availability,2023-12-07 18:12:56,1092,12,3,18,0.0,0.0,1,114,deviant,45.15
569ca148-6ce4-4609-9f7c-26cd8ed89717,confirm order,2023-12-07 18:12:57,1092,12,3,18,0.02,0.02,2,114,deviant,45.15
569ca148-6ce4-4609-9f7c-26cd8ed89717,send invoice,2023-12-07 18:12:59,1092,12,3,18,0.03,0.05,3,119,deviant,45.15
56ef0985-49ae-4b35-8cdc-e120d7607887,check availability,2023-12-08 02:52:12,172,12,4,2,0.0,0.0,1,342,deviant,1701.24
56ef0985-49ae-4b35-8cdc-e120d7607887,confirm order,2023-12-08 02:52:17,172,12,4,2,0.08,0.08,2,350,deviant,1701.24
56ef0985-49ae-4b35-8cdc-e120d7607887,send invoice,2023-12-08 02:52:18,172,12,4,2,0.02,0.1,3,349,deviant,1701.24
5740637a-29de-4ded-801c-626fa43f041c,check availability,2023-12-07 18:12:47,1092,12,3,18,0.0,0.0,1,108,regular,0.0
5740637a-29de-4ded-801c-626fa43f041c,confirm order,2023-12-07 18:12:51,1092,12,3,18,0.07,0.07,2,112,regular,0.0
57ae1410-2fc3-40cd-8be7-1e8d570f9755,check availability,2023-12-07 18:11:21,1091,12,3,18,0.0,0.0,1,31,regular,0.0
57ae1410-2fc3-40cd-8be7-1e8d570f9755,confirm order,2023-12-07 18:11:23,1091,12,3,18,0.03,0.03,2,33,regular,0.0
57ae1410-2fc3-40cd-8be7-1e8d570f9755,send invoice,2023-12-07 18:11:25,1091,12,3,18,0.03,0.07,3,36,regular,0.0
57f867f4-21f5-4bde-a916-88d537030f5b,check availability,2024-03-11 10:47:54,647,3,0,10,0.0,0.0,1,1,regular,0.0
57f867f4-21f5-4bde-a916-88d537030f5b,reject order,2024-03-11 10:47:57,647,3,0,10,0.05,0.05,2,2,regular,0.0
581c9ff5-55c0-405c-9777-c0387626a2e2,check availability,2023-12-07 18:11:47,1091,12,3,18,0.0,0.0,1,56,regular,0.0
581c9ff5-55c0-405c-9777-c0387626a2e2,confirm order,2023-12-07 18:11:52,1091,12,3,18,0.08,0.08,2,61,regular,0.0
581c9ff5-55c0-405c-9777-c0387626a2e2,send invoice,2023-12-07 18:11:56,1091,12,3,18,0.07,0.15,3,59,regular,0.0
584aae60-c329-4f4d-899a-d10c22833236,check availability,2024-03-11 10:52:32,652,3,0,10,0.0,0.0,1,145,deviant,1701.15
584aae60-c329-4f4d-899a-d10c22833236,confirm order,2024-03-11 10:52:37,652,3,0,10,0.08,0.08,2,147,deviant,1701.15
585d6adc-6f81-4ee6-81ac-09d7bf657af4,check availability,2023-12-07 18:12:06,1092,12,3,18,0.0,0.0,1,72,regular,0.0
585d6adc-6f81-4ee6-81ac-09d7bf657af4,reject order,2023-12-07 18:12:11,1092,12,3,18,0.08,0.08,2,76,regular,0.0
589065ea-e31e-4cd6-b346-145413d3550f,check availability,2023-12-08 02:25:17,145,12,4,2,0.0,0.0,1,199,regular,0.0
